pind,volumn,title,author,poetry
1024,卷19_110,相和歌辭。燕歌行,賈至,"['國之重鎮惟幽都', '東威九夷制北胡', '五軍精卒三十萬', '百戰百勝擒單于', '前臨滹沱后沮水', '崇山沃野亙千里', '昔時燕王重賢士', '黃金筑臺從隗始', '倏忽興王定薊丘', '漢家又以封王侯', '蕭條魏晉為橫流', '鮮卑竊據朝五州', '我唐區夏馀十紀', '軍容武備赫萬祀', '彤弓黃鉞授元帥', '墾耕大漠為內地', '季秋膠折邊草腓', '治兵羽獵因出師', '千營萬隊連旌旗', '望之如火忽雷馳', '匈奴懾竄窮發北', '大荒萬里無塵飛', '隋家昔為天下宰', '窮兵黷武征遼海', '南風不競多死聲', '鼓臥旗折黃云橫', '六軍將士皆死盡', '戰馬空鞍歸故營', '時遷道革天下平', '白環入貢滄海清', '自有農夫已高枕', '無勞校尉重橫行']"
1025,卷19_111,相和歌辭。從軍行二首,陶翰,"['請君留楚調', '聽我吟燕歌', '家在遼水頭', '邊風意氣多', '出自為漢將', '正值戎未和', '雪中凌天山', '冰上渡交河', '大小百馀戰', '封侯竟蹉跎', '歸來霸陵下', '故舊無相過', '雄劍委塵匣', '空門唯雀羅', '玉簪還趙女', '寶瑟付齊娥', '昔日不為樂', '時哉今奈何']"
1026,卷19_112,相和歌辭。從軍行,虞世南,"['涂山烽候驚', '弭節度龍城', '冀馬樓蘭將', '燕犀上谷兵', '劍寒花不落', '弓曉月逾明', '凜凜嚴霜節', '冰壯黃河絕', '蔽日卷征蓬', '浮天散飛雪', '全兵值月滿', '精騎乘膠折', '結發早驅馳', '辛苦事旌麾', '馬凍重關冷', '輪摧九折危', '獨有西山將', '年年屬數奇', '爟火發金微', '連營出武威', '孤城寒云起', '絕陣虜塵飛', '俠客吸龍劍', '惡少縵胡衣', '朝摩骨都壘', '夜解谷蠡圍', '蕭關遠無極', '蒲海廣難依', '沙磴離旌斷', '晴川候馬歸', '交河梁已畢', '燕山旆欲飛', '方知萬里相', '侯服有光輝']"
1027,卷19_113,相和歌辭。從軍行,駱賓王,"['平生一顧念', '意氣溢三軍', '野日分戈影', '天星合劍文', '弓弦抱漢月', '馬足踐胡塵', '不求生入塞', '唯當死報君']"
1028,卷19_114,相和歌辭。從軍行,劉希夷,"['秋來風瑟瑟', '群馬胡行疾', '嚴城晝不開', '伏兵暗相失', '天子廟堂拜', '將軍玉門出', '紛紛伊洛間', '戎馬數千匹', '軍門壓黃河', '兵氣沖白日', '平生懷伏劍', '慷慨既投筆', '南登漢月孤', '北走燕云密', '近取韓彭計', '早知孫吳術', '丈夫清萬里', '誰能掃一室']"
1029,卷19_115,相和歌辭。從軍行,喬知之,"['南庭結白露', '北風掃黃葉', '此時鴻雁來', '驚鳴催思妾', '曲房理針線', '平砧搗文練', '鴛綺裁易成', '龍鄉信難見', '窈窕九重閨', '寂寞十年啼', '紗窗白云宿', '羅幌月光棲', '云月曉微微', '愁思流黃機', '玉霜凍珠履', '金吹薄羅衣', '漢家已得地', '君去將何事', '宛轉結蠶書', '寂寞無雁使', '生平荷恩信', '本為容華進', '況復落紅顏', '蟬聲催綠鬢']"
1030,卷19_116,相和歌辭。從軍行三首,李頎,"['白日登山望烽火', '昏黃飲馬傍交河', '行人刁斗風砂暗', '公主琵琶幽怨多', '野營萬里無城郭', '雨雪紛紛連大漠', '胡雁哀鳴夜夜飛', '胡兒眼淚雙雙落', '聞道玉門猶被遮', '應將性命逐輕車', '年年戰骨埋荒外', '空見蒲萄入漢家']"
1031,卷19_117,相和歌辭。從軍行,李約,"['看圖閑教陣', '畫地靜論邊', '烏壘天西戍', '鷹姿塞上川', '路長須算日', '書遠每題年', '無復生還望', '翻思未別前', '柵高三面斗', '箭盡舉烽頻', '營柳和煙暮', '關榆帶雪春', '邊城多老將', '磧路少歸人', '點盡三河卒', '年年添塞塵', '候火起雕城', '塵砂擁戰聲', '游軍藏漢幟', '降騎說蕃情', '霜降滮池淺', '秋深太白明', '嫖姚方虎視', '不覺請添兵']"
1032,卷19_118,相和歌辭。從軍行,戎昱,"['昔從李都尉', '雙鞬照馬蹄', '擒生黑山北', '殺敵黃云西', '太白沉虜地', '邊草復萋萋', '歸來邯鄲市', '百尺青樓梯', '感激然諾重', '平生膽力齊', '芳筵暮歌發', '艷粉輕鬟低', '半醉秋風起', '鐵騎門前嘶', '遠戍報烽火', '孤城嚴鼓鼙', '揮鞭望塵去', '少婦莫含啼']"
1033,卷19_119,相和歌辭。從軍行二首,厲玄,"['邊草早不春', '劍花增濘塵', '廣場收驥尾', '清瀚怯龍鱗', '帆色已歸越', '松聲厭避秦', '幾時逢范蠡', '處處是通津']"
1034,卷19_120,相和歌辭。從軍行,李白,"['從軍玉門道', '逐虜金微山', '笛奏梅花曲', '刀開明月環', '鼓聲鳴海上', '兵氣擁云間', '愿斬單于首', '長驅靜鐵關', '百戰沙場碎鐵衣', '城南已合數重圍', '突營射殺呼延將', '獨領殘兵千騎歸']"
1035,卷19_121,相和歌辭。從軍行,王維,"['吹角動行人', '喧喧行人起', '笳鳴馬嘶亂', '爭渡金河水', '日暮沙漠垂', '戰聲煙塵里', '盡系名王頸', '歸來報天子']"
1036,卷19_122,相和歌辭。從軍行,王昌齡,"['向夕臨大荒', '朔風軫歸慮', '平沙萬里馀', '飛鳥宿何處', '虜騎獵長原', '翩翩傍河去', '邊聲搖白草', '海氣生黃霧', '百戰苦風塵', '十年履霜露', '雖投定遠筆', '未坐將軍樹', '早知行路難', '悔不理章句', '烽火城西百尺樓', '黃昏獨上海風秋', '更吹橫笛關山月', '誰解金閨萬里愁', '琵琶起舞換新聲', '總是關山舊別情', '撩亂邊愁彈不盡', '高高秋月下長城', '青海長云暗雪山', '孤城遙望雁門關', '黃沙百戰穿金甲', '不破樓蘭終不還']"
1037,卷19_123,相和歌辭。從軍行六首,盧綸,"['二十在邊城', '軍中得勇名', '卷旗收敗馬', '斷磧擁殘兵', '覆陣烏鳶起', '燒山草木明', '塞閑思遠獵', '師老厭分營', '雪嶺無人跡', '冰河足雁聲', '李陵甘此沒', '惆悵漢公卿']"
1038,卷19_124,相和歌辭。從軍行,劉長卿,"['回看虜騎合', '城下漢兵稀', '白刃兩相向', '黃云愁不飛', '手中無尺鐵', '徒欲突重圍', '落日更蕭條', '北方動枯草', '將軍追虜騎', '夜失陰山道', '戰敗仍樹勛', '韓彭但空老', '草枯秋塞上', '望見漁陽郭', '胡馬嘶一聲', '漢兵淚雙落', '誰為吮癰者', '此事令人薄', '目極雁門道', '青青邊草春', '一身事征戰', '匹馬同辛勤', '末路成白首', '功歸天下人', '倚劍白日暮', '望鄉登戍樓', '北風吹羌笛', '此夜關山愁', '回首不無意', '滹河空自流', '黃沙一萬里', '白首無人憐', '報國劍已折', '歸鄉身幸全', '單于古臺下', '邊色寒蒼然']"
1039,卷19_125,相和歌辭。從軍行,杜頠,"['秋草馬蹄輕', '角弓持弦急', '去為龍城候', '正值胡兵襲', '軍氣橫大荒', '戰酣日將入', '長風金鼓動', '白霧鐵衣濕', '四起愁邊聲', '南轅時佇立', '斷蓬孤自轉', '寒雁飛相及', '萬里云沙漲', '路平冰霰澀', '夜聞漢使歸', '獨向刀環泣']"
1040,卷19_126,相和歌辭。從軍行,皎然,"['候騎出紛紛', '元戎霍冠軍', '漢鞞秋聒地', '羌火晝燒云', '萬里戍城合', '三邊羽檄分', '烏孫驅未盡', '肯顧遼陽勛', '漢旆拂丹霄', '漢軍新破遼', '紅塵驅鹵簿', '白羽擁嫖姚', '戰苦軍猶樂', '功高將不驕', '至今丁令塞', '朔吹空蕭蕭', '百萬逐呼韓', '頻年不解鞍', '兵屯絕漠暗', '馬飲濁河干', '破虜功未錄', '勞師力已殫', '須防肘腋下', '飛禍出無端', '飛將下天來', '奇謀閫外裁', '水心龍劍動', '地肺雁山開', '望氣燕師銳', '當鋒虜陣摧', '從今射雕騎', '不敢過云堆', '黃紙君王詔', '青泥校尉書', '誓師張虎落', '選將擐犀渠', '霧暗津浦失', '天寒塞柳疏', '橫行十萬騎', '欲掃虜塵馀']"
1041,卷19_127,相和歌辭。從軍行,王建,"['漢軍逐單于', '日沒處河曲', '浮云道傍起', '行子車下宿', '槍城圍鼓角', '氈帳依山谷', '馬上懸壺漿', '刀頭分頓肉', '來時高堂上', '父母親結束', '回首不見家', '風吹破衣服', '金創生肢節', '相與拔箭鏃', '聞道西涼州', '家家婦人哭']"
1042,卷19_128,相和歌辭。從軍行五首,張祜,"['少年金紫就光輝', '直指邊城虎翼飛', '一卷旌收千騎虜', '萬全身出百重圍', '黃云斷塞尋鷹去', '白草連天射雁歸', '白首漢廷刀筆吏', '丈夫功業本相依']"
1043,卷19_129,相和歌辭。從軍行三首,令狐楚,"['荒雞隔水啼', '汗馬逐風嘶', '終日隨旌旆', '何時罷鼓鼙', '孤心眠夜雪', '滿眼是秋沙', '萬里猶防塞', '三年不見家', '卻望冰河闊', '前登雪嶺高', '征人幾多在', '又擬戰臨洮', '胡風千里驚', '漢月五更明', '縱有還家夢', '猶聞出塞聲', '暮雪連青海', '陰云覆白山', '可憐班定遠', '出入玉門關']"
1044,卷19_130,相和歌辭。從軍有苦樂行,王涯,"['旌甲從軍久', '風云識陣難', '今朝韓信計', '日下斬成安', '燕頷多奇相', '狼頭敢犯邊', '寄言班定遠', '正是立功年', '旄頭夜落捷書飛', '來奏金門著賜衣', '白馬將軍頻破敵', '黃龍戍卒幾時歸']"
1045,卷19_131,相和歌辭。苦哉遠征人,李益,"['勞者且勿歌', '我欲送君觴', '從軍有苦樂', '此曲樂未央', '仆本居隴上', '隴水斷人腸', '東過秦宮路', '宮路入咸陽', '時逢漢帝出', '諫獵至長楊', '詎馳游俠窟', '非結少年場', '一旦承嘉惠', '輕命重恩光', '秉筆參帷帟', '從軍至朔方', '邊地多陰風', '草木自凄涼', '斷絕海云去', '出沒胡沙長', '參差引雁翼', '隱轔騰軍裝', '劍文夜如水', '馬汗凍成霜', '俠氣五都少', '矜功六郡良', '山河起目前', '睚眥死路傍', '北逐驅獯虜', '西臨復舊疆', '昔還賦馀資', '今出乃贏糧', '一矢弢夏服', '我弓不再張', '寄言丈夫雄', '苦樂身自當']"
1046,卷19_132,相和歌辭。苦哉行五首,鮑溶,"['征人歌古曲', '攜手上河梁', '李陵死別處', '杳杳玄冥鄉', '憶昔從此路', '連年征鬼方', '久行迷漢歷', '三洗氈衣裳', '百戰身且在', '微功信難忘', '遠承云臺議', '非勢孰敢當', '落日吊李廣', '白身過河陽', '閑弓失月影', '勞劍無龍光', '去日始束發', '今來發成霜', '虛名乃閑事', '生見父母鄉', '掩抑大風歌', '裴回少年場', '誠哉古人言', '鳥盡良弓藏']"
1047,卷19_133,相和歌辭。鞠歌行,戎昱,"['彼鼠侵我廚', '縱貍授粱肉', '鼠雖為君卻', '貍食自須足', '冀雪大國恥', '翻是大國辱', '膻腥逼綺羅', '磚瓦雜珠玉', '登樓非騁望', '目笑是心哭', '何意天樂中', '至今奏胡曲', '官軍收洛陽', '家住洛陽里', '夫婿與兄弟', '目前見傷死', '吞聲不許哭', '還遣衣羅綺', '上馬隨匈奴', '數秋黃塵里', '生為名家女', '死作塞垣鬼', '鄉國無還期', '天津哭流水', '登樓望天衢', '目極淚盈睫', '強笑無笑容', '須妝舊花靨', '昔年買奴仆', '奴仆來碎葉', '豈意未死間', '自為匈奴妾', '一生忽至此', '萬事痛苦業', '得出塞垣飛', '不如彼蜂蝶', '妾家青河邊', '七葉承貂蟬', '身為最小女', '偏得渾家憐', '親戚不相識', '幽閨十五年', '有時最遠出', '只到中門前', '前年狂胡來', '懼死翻生全', '今秋官軍至', '豈意遭戈鋋.', '匈奴為先鋒', '長鼻黃發拳', '彎弓獵生人', '百步牛羊膻', '脫身落虎口', '不及歸黃泉', '苦哉難重陳', '暗哭蒼蒼天', '可汗奉親詔', '今月歸燕山', '忽如亂刀劍', '攪妾心腸間', '出戶望北荒', '迢迢玉門關', '生人為死別', '有去無時還', '漢月割妾心', '胡風凋妾顏', '去去斷絕魂', '叫天天不聞']"
1048,卷19_134,相和歌辭。前苦寒行二首,李白,"['玉不自言如桃李', '魚目笑之卞和恥', '楚國青蠅何太多', '連城白璧遭讒毀', '荊山長號泣血人', '忠臣死為刖足鬼', '聽曲知甯戚', '夷吾因小妻', '秦穆五羊皮', '買死百里奚', '洗拂青云上', '當時賤如泥', '朝歌鼓刀叟', '虎變蟠溪中', '一舉釣六合', '遂荒營丘東', '平生渭水曲', '誰識此老翁', '奈何今之人', '雙目送征鴻', '卷二十']"
1049,卷20_1,相和歌辭。后苦寒行二首,杜甫,"['漢時長安雪一丈', '牛馬毛寒縮如猬', '楚江巫峽冰入懷', '虎豹哀號又堪記', '秦城老翁荊揚客', '慣習炎蒸歲絺绤', '玄冥祝融氣或交', '手持白羽未敢釋', '去年白帝雪在山', '今年白帝雪在地', '凍埋蛟龍南浦縮', '寒刮肌膚北風利', '楚人四時皆麻衣', '楚天萬里無晶輝', '三足之烏足恐斷', '羲和送將安所歸']"
1050,卷20_2,相和歌辭。苦寒行,杜甫,"['南紀巫廬瘴不絕', '太古已來無尺雪', '蠻夷長老怨苦寒', '昆侖天關凍應折', '玄猿口噤不能嘯', '白鵠翅垂眼流血', '安得春泥補地裂', '晚來江門失大木', '猛風中夜吹白屋', '天兵斷斬青海戎', '殺氣南行動坤軸', '不爾苦寒何太酷', '巴東之峽生凌凘', '彼蒼回軒人得知']"
1051,卷20_3,相和歌辭。苦寒行,劉駕,"['嚴寒動八荒', '藾藾無休時', '陽烏不自暖', '雪壓扶桑枝', '歲暮寒益壯', '青春安得歸', '朔雁到南海', '越禽何處飛', '誰言貧士嘆', '不為身無衣']"
1052,卷20_4,相和歌辭。苦寒行,貫休,"['北風北風', '職何嚴毒', '摧壯士心', '縮金烏足', '凍云囂囂礙雪', '一片下不得', '聲繞枯桑', '根在沙塞', '黃河徹底', '頑直到海', '一氣搏束', '萬物無態', '唯有吾庭前杉松樹枝', '枝枝健在']"
1053,卷20_5,相和歌辭。北上行,齊己,"['冰峰撐空寒矗矗', '云凝水凍埋海陸', '殺物之性', '傷人之欲', '既不能斷絕蒺藜荊棘之根株', '又不能展鳳凰麒麟之拳跼.如此則何如為和煦', '為膏雨', '自然天下之榮枯', '融融于萬戶']"
1054,卷20_6,相和歌辭。豫章行,李白,"['北上何所苦', '北上緣太行', '磴道盤且峻', '巉巖凌穹蒼', '馬足蹶側石', '車輪摧高岡', '沙塵接幽州', '烽火連朔方', '殺氣毒劍戟', '嚴風裂衣裳', '奔鯨夾黃河', '鑿齒屯洛陽', '前行無歸日', '返顧思舊鄉', '慘戚冰雪里', '悲號絕中腸', '尺布不掩體', '皮膚劇枯桑', '汲水澗谷阻', '采薪隴坂長', '猛虎又掉尾', '磨牙皓秋霜', '草木不可餐', '饑飲零露漿', '嘆此北上苦', '停驂為之傷', '何日王道平', '開顏睹天光']"
1055,卷20_7,相和歌辭。董逃行,李白,"['胡風吹代馬', '北擁魯陽關', '吳兵照海雪', '西討何時還', '半渡上遼津', '黃云慘無顏', '老母與子別', '呼天野草間', '白馬繞旌旗', '悲鳴相追攀', '白楊秋月苦', '早落豫章山', '本為休明人', '斬虜素不閑', '豈惜戰斗死', '為君掃兇頑', '精感石沒羽', '豈忘憚險艱', '樓船若鯨飛', '波蕩落星灣', '此曲不可奏', '三軍鬢成斑']"
1056,卷20_8,相和歌辭。董逃行,元稹,"['董逃董逃董卓逃', '揩鏗戈甲聲勞嘈', '剜剜深臍脂焰焰', '人皆數嘆曰', '爾獨不憶年年取我身上膏', '膏銷骨盡煙火死', '長安城中賊毛起', '城門四走公卿士', '走勸劉虞作天子', '劉虞不敢作天子', '曹瞞篡亂從此始', '董逃董逃人莫喜', '勝負翻環相枕倚', '縫綴難成裁破易', '何況曲針不能伸巧指', '欲學裁縫須準擬']"
1057,卷20_9,相和歌辭。相逢行,張籍,"['洛陽城頭火曈曈', '亂兵燒我天子宮', '宮城南面有深山', '盡將老幼藏其間', '重巖為屋橡為食', '丁男夜行候消息', '聞道官軍猶掠人', '舊里如今歸未得', '董逃行', '漢家幾時重太平']"
1058,卷20_10,相和歌辭。相逢行二首,崔顥,"['妾年初二八', '家住洛橋頭', '玉戶臨馳道', '朱門近御溝', '使君何假問', '夫婿大長秋', '女弟新承寵', '諸兄近拜侯', '春生百子殿', '花發五城樓', '出入千門里', '年年樂未休']"
1059,卷20_11,相和歌辭。相逢行,李白,"['朝騎五花馬', '謁帝出銀臺', '秀色誰家子', '云車珠箔開', '金鞭遙指點', '玉勒近遲回', '夾轂相借問', '疑從天上來', '憐腸愁欲斷', '斜日復相催', '下車何輕盈', '飄然似落梅', '邀入青綺門', '當歌共銜杯', '銜杯映歌扇', '似月云中見', '相見不相親', '不如不相見', '相見情已深', '未語可知心', '胡為守空閨', '孤眠愁錦衾', '錦衾與羅幃', '纏綿會有時', '春風正澹蕩', '暮雨來何遲', '愿因三青鳥', '更報長相思', '光景不待人', '須臾發成絲', '當年失行樂', '老去徒傷悲', '持此道密意', '無令曠佳期', '相逢紅塵內', '高揖黃金鞭', '萬戶垂楊里', '君家阿那邊']"
1060,卷20_12,相和歌辭。三婦艷詩,韋應物,"['二十登漢朝', '英聲邁今古', '適從東方來', '又欲謁明主', '猶酣新豐酒', '尚帶霸陵雨', '邂逅兩相逢', '別來間寒暑', '寧知白日晚', '暫向花間語', '忽聞長樂鐘', '走馬東西去']"
1061,卷20_13,相和歌辭。中婦織流黃,董思恭,"['大婦裁紈素', '中婦弄明珰', '小婦多姿態', '登樓紅粉妝', '丈人且安坐', '初日漸流光']"
1062,卷20_14,相和歌辭。難忘曲,虞世南,"['寒閨織素錦', '含怨斂雙蛾', '綜新交縷澀', '經脆斷絲多', '衣香逐舉袖', '釧動應鳴梭', '還恐裁縫罷', '無信達交河']"
1063,卷20_15,相和歌辭。塘上行,李賀,"['夾道開洞門', '弱楊低畫戟', '簾影竹葉起', '簫聲吹日色', '蜂語繞妝鏡', '拂蛾學春碧', '亂系丁香梢', '滿闌花向夕']"
1064,卷20_16,相和歌辭。苦辛行,李賀,"['藕花涼露濕', '花缺藕根澀', '飛下雌鴛鴦', '塘水聲溢溢']"
1065,卷20_17,相和歌辭。秋胡行,戎昱,"['且莫奏短歌', '聽余苦辛詞：如今刀筆士', '不及屠酤兒', '少年無事學詩賦', '豈意文章復相誤', '東西南北少知音', '終年竟歲悲行路', '仰面訴天天不聞', '低頭告地地不言', '天地生我尚如此', '陌上他人何足論', '誰謂西江深', '涉之固無憂；誰謂南山高', '可以登之游', '險巇惟有世間路', '一向令人堪白頭', '貴人立意不可測', '等閑桃李成荊棘', '風塵之士深可親', '心如雞犬能依人', '悲來卻憶漢天子', '不棄相如家舊貧', '飲酒酒能散羈愁', '誰家有酒判一醉', '萬事從他江水流']"
